Sample_ID,Voucher_ID ,Project_Code,Gene_Kit ,Voucher_Institution,Specimen_Provider ,Superfamily,Family,Subfamily,Tribe,Section,Genus,Species,Sub-Species,Valid_Name,Tissue_Type,Voucher_Type,Sex,Country,Province,Island,Locality,Latitude,Longitude,Elevation ,Collection_Date,Collection_Day,Collection_Month,Collection_Year,Collector,Specimen_Identified_by,Type_Species,Out_Group,Priority_level,Submission_Code,Submission_Date
1004PLACE0848,MFB-00-P250,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Catasticta,theresa,,Catasticta theresa,abdomen,alcoholic,male,Costa Rica,San Jose,,Copey,9°37',-83°54',2200,2/7/2000,7,February,2000,Michael F. Braby & L. J. Aitchison,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0849,MFB-00-P273,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Pereute,cheops,,Pereute cheops,abdomen,alcoholic,female,Costa Rica,San Jose,,Copey,9°37',-83°54',1850,2/22/2000,22,February,2000,Michael F. Braby & L. J. Aitchison,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0850,MFB-00-P302,"Deli, Pier",13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,georgina,georgina,Delias georgina,abdomen,papered,male,Philippines,Ifugao,Luzon,Cordillera Administrative Region,,,1200,6/7/2000,7,June,2000,J.-L. Boudant,J.-L. Boudant,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0851,MFB-00-P304,"Deli, Pier",13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,themis,mihoae,Delias themis,abdomen,papered,male,Philippines,Negros Occidental,Negros,Mt. Canlaon,,,2400,1/7/1998,7,January,1998,J.-L. Boudant,J.-L. Boudant,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0852,MFB-00-P315,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Catasticta,pieris,,Catasticta pieris,abdomen,alcoholic,male,Peru,Junin,,"10 km SW of San Ramon, Chanchamayo District",-11°10',-75°25',1100-1200,11/4/2000,4,November,2000,Michael F. Braby & K. Nishida,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0853,MFB-00-P323,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Catasticta,pinava,,Catasticta pinava,abdomen,alcoholic,male,Peru,Junin,,"10 km SW of San Ramon, Chanchamayo District",-11°09',-75°25',1100-1200,11/6/2000,6,November,2000,Michael F. Braby & K. Nishida,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0854,MFB-00-P343,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Pereute,telthusa,,Pereute telthusa,abdomen,alcoholic,male,Peru,Junin,,"10 km SW of San Ramon, Chanchamayo District",-11°10',-75°24',1300,11/9/2000,9,November,2000,Michael F. Braby & K. Nishida,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0855,MFB-00-P381,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Phulia,garleppi,,Phulia garleppi,abdomen,alcoholic,male,Peru,Junin,,22 km SSE of Junin,-11°19',-75°53',4150,11/17/2000,17,November,2000,Michael F. Braby & K. Nishida,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0857,MFB-00-P480,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Aporia,bieti,,Aporia bieti,abdomen,alcoholic,,China,Yunnan,,Zhongdian,,,3200,6/1/2002,1,June,2002,J. Armstrong,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0859,MFB-00-Q192,"Deli, Pier",13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Delias,madetes,,Delias madetes,abdomen,alcoholic,female,Papua New Guinea,New Ireland,New Ireland,"Schleinitz Mts, south-central New Ireland",,,1800,10/20/2000,20,October,2000,Chris J. Müller,Chris J. Müller,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0860,DL-01-P291,Arho,13,MCZ,MCZ,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,trogon,,Arhopala trogon,abdomen,alcoholic,,Thailand,Yala,,"Bang Lang National Park, Than To",6°11.91',101°10.41',,4/22/2001,22,April,2001,David J. Lohman ,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0861,BD-02-B811,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Tatochila,theodice,,Tatochila theodice,abdomen,alcoholic,female,Chile,Aisen,,"Rio Jeimimeni,Chile Chico, Aysen",,,800,12/30/2001,30,December,2001,Dubi Benyemini,Dubi Benyemini,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0862,DL-02-N807,Arho,13,MCZ,MCZ,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,democritus,democritus,Arhopala democritus,abdomen,alcoholic,,Thailand,Trang,,Khao Chong Wildlife Research Station,7°32.952',99°47.083',78,5/1/2002,1,May,2002,David J. Lohman ,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0863,DL-02-N835,Arho,13,MCZ,MCZ,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,agelastus,perissa,Arhopala agelastus,abdomen,alcoholic,,Thailand,Ranong,,Hot Springs (Bo Nam Rawn),9°57.471',98°39.067',100,5/4/2002,4,May,2002,David J. Lohman ,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0864,DL-02-N839,Arho,13,MCZ,MCZ,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,phanda,,Arhopala phanda,abdomen,alcoholic,,Thailand,Ranong,,Hot Springs (Bo Nam Rawn),9°57.471',98°39.067',100,5/4/2002,4,May,2002,David J. Lohman ,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0865,DL-02-P401,Arho,13,MCZ,MCZ,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,wildei,wildei,Arhopala wildei,abdomen,alcoholic,,Australia,Queensland,,"Australian Insect Farm, Garradunga",-17°27.524',146°01.227',49,1/15/2002,15,January,2002,David J. Lohman ,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0867,DL-02-P617,Adol,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Limenitidinae,Limenitidini,,Lexias,canescens,pardalina,Lexias canescens,abdomen,alcoholic,,Thailand,Songkhla,,"Prince of Songkla University, Had Yai, Secondary Forest/old rubber plantation",7°00.485',100°30.571',,4/3/2002,3,April,2002,David J. Lohman ,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0871,DL-02-P651,Adol,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Limenitidinae,Limenitidini,,Neptis,harita,harita,Neptis harita,abdomen,alcoholic,,Thailand,Yala,,"Bang Lang National Park, Than To",6°11.804',101°09.917',74,4/5/2002,5,April,2002,David J. Lohman ,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0876,DL-02-P790,Arho,13,MCZ,MCZ,Papilionoidea,Lycaenidae,Theclinae,Arhopalini,Arhopala,Arhopala,alaconia,media,Arhopala alaconia,abdomen,alcoholic,,Thailand,Ranong,,Hot Springs (Bo Nam Rawn),9°57.471',98°39.067',100,5/5/2002,5,May,2002,David J. Lohman ,David J. Lohman ,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0877,RV-03-V037,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Tatochila,blanchardii,,Tatochila blanchardii,abdomen,alcoholic,,Chile,Coquimbo,,"Cespedes, Illapel",,,2650,1/21/2003,21,January,2003,Roger Vila,Roger Vila,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0879,MFB-04-AA095,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Elodinini,,Elodina,queenslandica,,Elodina queenslandica,abdomen,alcoholic,,Australia,Queensland,,"Crystal Creek, 65 km NW of Townsville",-18°55',146°19',,8/26/2004,26,August,2004,Michael F. Braby & K. Nishida,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0880,MFB-04-AA098,"Eure, Pier",13,MCZ,MCZ,Papilionoidea,Pieridae,Coliadinae,,,Eurema,herla,,Eurema herla,abdomen,alcoholic,,Australia,Queensland,,16 km W. of Paluma,-18°59',146°03',850,8/27/2004,27,August,2004,Michael F. Braby & K. Nishida,Michael F. Braby,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0881,MFB-04-AA107,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Elodinini,,Elodina,walkeri,,Elodina walkeri,abdomen,alcoholic,,Australia,Queensland,,"Mowbray River, Craiglie",-16°33',145°27',,9/2/2004,2,September,2004,Michael F. Braby & J. Olive,Michael F. Braby,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0886,RV-04-G214,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Dismorphiinae,,,Leptidea,duponcheli,lorkovici,Leptidea duponcheli,abdomen,alcoholic,male,Turkey,Nevsehir,,"3Km NW Urgüp, 1050m (Kapadokya)","38°39'34.5""","34°53'58.7""",1050,7/16/2004,16,July,2004,Roger Vila,Roger Vila,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0887,RV-04-G270,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Pieris,krueperi,krueperi,Pieris krueperi,abdomen,alcoholic,,Turkey,Icel,,Kirobasi,"36°43'04.6""","33°52'20.2""",1360,7/19/2004,19,July,2004,Roger Vila,Roger Vila,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0888,RV-04-I083,Pier,13,MCZ,MCZ,Papilionoidea,Pieridae,Pierinae,Pierini,,Catasticta,eurigania,,Catasticta eurigania,abdomen,alcoholic,male,Peru,Junin,,La Solitaria-Quebrada Siete Jeringas,"-11°09'39""","-75°25'24""",950-1400,2/21/2004,21,February,2004,Roger Vila,Roger Vila,,,2,CCNY-BN-005,17-Dec-17
1004PLACE0890,MAC-05-N450,Jami,13,MCZ,MCZ,Papilionoidea,Lycaenidae,Polyommatinae,Polyommatini,Jamides,Jamides,candrena,,Jamides candrena,abdomen,alcoholic,,Fiji,Cakaudrove,Taveuni,Matei,,,,7/21/2005,21,July,2005,Mark Cornwall,Rod Eastwood,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0893,VL-05-N261,Spec,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Chazara,heydenreichi,,Chazara heydenreichi,abdomen,alcoholic,,Kazakhstan,East Kazakhstan,,"Kazakhstan Vostochno-Kazakhstanskaya oblast, Bukhtarma",,,450,8/22/2005,22,August,2005,Vladimir Lukhtanov,Vladimir Lukhtanov,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0894,VL-05-N265,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Chazara,briseis,,Chazara briseis,abdomen,alcoholic,,Kazakhstan,East Kazakhstan,,"Kazakhstan Vostochno-Kazakhstanskaya oblast, Bukhtarma",,,450,8/22/2005,22,August,2005,Vladimir Lukhtanov,Vladimir Lukhtanov,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0895,RV-06-A039,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,,Ortilia,liriope,,Ortilia liriope,abdomen,alcoholic,,Venezuela,Bolívar,,"El Playón, approx. 170 Km SE. of Trincheras, Caura River","6°19'31.17""","-64°31'37.12""",54,7/7/2006,7,July,2006,Roger Vila,Rod Eastwood,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0896,RV-06-A126,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Eretris,porphyria,,Eretris porphyria,abdomen,alcoholic,,Venezuela,Mérida,,"Sendero Humbolt, La Mucuy, Sierra Nevada Natural Park,","8°37'52.05""","-71°02'24.94""",2159.7,6/20/2006,20,June,2006,Roger Vila,Rod Eastwood,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0897,RV-06-A127,Spec,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Pedaliodes,antigua,,Pedaliodes antigua,abdomen,alcoholic,,Venezuela,Mérida,,"Sendero Humbolt, La Mucuy, Sierra Nevada Natural Park,","8°37'52.05""","-71°02'24.94""",2159.7,6/20/2006,20,June,2006,Roger Vila,Rod Eastwood,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0898,RV-06-A132,Spec,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Pedaliodes,ornata,,Pedaliodes ornata,abdomen,alcoholic,,Venezuela,Mérida,,"Sendero Humbolt, La Mucuy, Sierra Nevada Natural Park,","8°37'52.05""","-71°02'24.94""",2159.7,6/20/2006,20,June,2006,Roger Vila,Rod Eastwood,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0899,RV-06-A137,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Steromapedaliodes,albonotata,,Steromapedaliodes albonotata,abdomen,alcoholic,,Venezuela,Mérida,,"Gavidia, Mucuchíes","8°40'42.35""","-70°55'28.28""",3359.4,6/22/2006,22,June,2006,Roger Vila,Rod Eastwood,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0901,RV-06-A177,Spec,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Pedaliodes,japhleta,,Pedaliodes japhleta,abdomen,alcoholic,,Venezuela,Mérida,,"Sendero Humbolt, La Mucuy, Sierra Nevada Natural Park","8°50'20.93""","-70°34'07.28""",1665.8,6/23/2006,23,June,2006,Roger Vila,Rod Eastwood,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0902,RV-06-A266,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Ithomiinae,Mechanitini,,Sais,rosalia,,Sais rosalia,abdomen,alcoholic,,Venezuela,Bolívar,,"Comunidad Nichare, approx. 70 Km SE. of Trincheras, Caura River","6°32'41.81""","-64°47'52.32""",51.1,7/5/2006,5,July,2006,Roger Vila,Rod Eastwood,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0903,RV-06-A303,Adol,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Limenitidinae,Limenitidini,,Adelpha,serpa,celerio,Adelpha serpa,abdomen,alcoholic,,Venezuela,Barinas,,Sta. María de Canaguá,"8°33'36.45""","-70°39'14.79""",449.3,6/29/2006,29,June,2006,Roger Vila,Rod Eastwood,,X,1,CCNY-BN-005,17-Dec-17
1004PLACE0904,RV-06-A361,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Charaxinae,Anaeini,,Consul,fabius,nr. tithoreides,Consul fabius,abdomen,alcoholic,,Venezuela,Bolívar,,"Salto La Pava, approx. 180 Km SE. of Trincheras, Caura River","6°18'44.68""","-64°29'10.37""",240.2,7/6/2006,6,July,2006,Roger Vila,Rod Eastwood,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0906,RV-06-A421,Cyre,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Cyrestinae,,,Marpesia,corinna,,Marpesia corinna,abdomen,alcoholic,,Venezuela,Aragua,,"El Portachuelo Pass, Rancho Grande, Henry Pittier Natural Park, Maracay","10°20'51.17""","-67°41'16.32""",1125.1,7/12/2006,12,July,2006,Roger Vila,Rod Eastwood,,X,3,CCNY-BN-005,17-Dec-17
1004PLACE0907,DJM-07-A030,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Ypthimomorpha,itonia,,Ypthimomorpha itonia,abdomen,alcoholic,,Kenya,Western,,"Kakamega Forest, River Yala",,,,8/15/2007,15,August,2007,Dino J. Martins,Dino J. Martins,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0908,DJM-07-A049,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Heliconiinae,Vagrantini,,Lachnoptera,ayresii,,Lachnoptera ayresii,abdomen,alcoholic,,Kenya,Nairobi,,Nairobi Arboretum,,,,6/10/2007,10,June,2007,Dino J. Martins,Dino J. Martins,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0909,DJM-07-A103,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Neocoenyra,duplex,,Neocoenyra duplex,abdomen,alcoholic,,Kenya,Rift Valley,,"Kajiado North, Oloorsirkon
Kitengela",,,,5/25/2007,25,May,2007,Dino J. Martins,Dino J. Martins,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0910,DJM-07-A131,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Apaturinae,,,Apaturopsis,cleochares,cleochares,Apaturopsis cleochares,abdomen,alcoholic,,Kenya,Western,,Kakamega Forest,,,,12/24/2007,24,December,2007,Dino J. Martins,Dino J. Martins,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0911,RV-06-A351,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Biblidinae,Biblidini,,Hamadryas,amphinome,,Hamadryas amphinome,abdomen,alcoholic,,Venezuela,Bolívar,,"Salto La Pava, approx. 180 Km SE. of Trincheras, Caura River","6°18'44.68""","-64°29'10.37""",240.2,7/6/2006,6,July,2006,Roger Vila,Rod Eastwood,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0912,AH-07-C285,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Dirini,,Tarsocera,dicksoni,,Tarsocera dicksoni,abdomen,alcoholic,,South Africa,Western Cape,,Beaufort West; Karoo National Park,-32°15.993',22°29.900',,10/31/2008,31,October,2008,Zofia Ada Kaliszewska,Alan Heath,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0913,AJG-07-N809,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Elymniini,,Aphysoneura,pigmentaria,,Aphysoneura pigmentaria,abdomen,alcoholic,male,Mozambique,,,,,,,5/28/2006,28,May,2006,A. J. Gardiner,,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0915,RE-07-G139,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Lasiommata,megera,megera,Lasiommata megera,abdomen,alcoholic,,Italy,Abruzzo,,Rocca Pia,"41°53'44""","13°59'27""",1215,7/13/2007,13,July,2007,Naomi E. Pierce & Rod Eastwood & Roger Vila & Vladimir Lukhtanov,Roger Vila & Vladimir Lukhtanov,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0917,JT-10-K020,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Heliconiinae,Acraeini,,Cethosia,cydippe,woodlarkiana,Cethosia cydippe,abdomen,alcoholic,,Papua New Guinea,Milne Bay Province,Woodlark,"Guasopa/Kulumandau Road, Nakedyag Road (and ca 5 km north)",-09°08.18',152°46.75',,6/25/2010,25,June,2010,John Tennent,John Tennent,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0918,ME-11-B104,"Char,Genu",450,MCZ,MCZ,Papilionoidea,Nymphalidae,Charaxinae,Charaxini,,Charaxes,jasius,saturnus,Charaxes jasius,abdomen,alcoholic,,Zambia,Lusaka,,"Eastern Lusaka, Trottover farm",-15°26'52.4'',28°23'48.0'',1274,11/20/2011,20,November,2011,Roger Vila,,X,,2,CCNY-BN-005,17-Dec-17
1004PLACE0919,ME-11-B218,"Adol, Genu",450,MCZ,MCZ,Papilionoidea,Nymphalidae,Limenitidinae,Limenitidini,,Pseudargynnis,hegemone,,Pseudargynnis hegemone,abdomen,alcoholic,,Zambia,Northern,,Shiwa Ngandu,"-11°11'41.5""","31°44'07.1""",1485,11/26/2011,26,November,2011,Marianne Espeland & Roger Vila & S. Fisher,,X,,1,CCNY-BN-005,17-Dec-17
1004PLACE0920,ME-12-C686,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Nymphalinae,Kallimini,,Catacroptera,cloanthe,cloanthe,Catacroptera cloanthe,abdomen,alcoholic,,Zambia,Northern Province,,"Nyika, hill W of Manyanjere forest",-10.58751°,33.64828°,2164,10/19/2012,19,October,2012,Marianne Espeland,Marianne Espeland,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0921,ME-12-C728,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Heliconiinae,Acraeini,,Pardopsis,punctatissima,,Pardopsis punctatissima,abdomen,alcoholic,,Kenya,Nyanza,,Gembe Hills,-00.49131°,34.23304°,1587,12/6/2012,6,December,2012,Marianne Espeland,Marianne Espeland,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0922,ME-13-E191,"Adol, Genu",450,MCZ,MCZ,Papilionoidea,Nymphalidae,Limenitidinae,Limenitidini,,Pseudacraea,eurytus,,Pseudacraea eurytus,abdomen,alcoholic,,Cameroon,Southwest Province,,Mt. Kupe,,,,,,,2013,Marianne Espeland,Marianne Espeland,X,,1,CCNY-BN-005,17-Dec-17
1004PLACE0924,RV-05-J804,Spec,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Biblidinae,Biblidini,,Dynamine,haenschi,,Dynamine haenschi,abdomen,alcoholic,,Peru,Ancash,,"Valle del Río Fortaleza, Huaraz","-10°11'25.5""","-77°33'16.1""",1321,5/5/2005,5,May,2005,Roger Vila,Roger Vila,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0925,NP-95-Y307,Adol,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Limenitidinae,Limenitidini,,Athyma,abiasa,clerica,Athyma abiasa,abdomen,alcoholic,male,Malaysia,Pahang,,Awana,,,,9/8/1995,8,September,1995,Naomi E. Pierce & Andrew J. Berry & Man Wah Tan,Man Wah Tan,,,1,CCNY-BN-005,17-Dec-17
1004PLACE0926,AAM-97-U340,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Geitoneura,klugii,klugii,Geitoneura klugii,abdomen,alcoholic,,Australia,Western Australia,,"Forest Quarantine Road on east side of Albany Highway, 2 km NW of Bannister,",,,,11/6/1997,6,November,1997,André A. Mignault,A. A. E. Williams,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0927,NP-99-T467,Spec,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Pseudonympha,trimenii,trimenii,Pseudonympha trimenii,abdomen,alcoholic,,South Africa,Western Cape,,"Besemfontein, Sevenweekspoort",,,,11/12/1999,12,November,1999,Naomi E. Pierce,Naomi E. Pierce,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0928,NP-99-T478,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Stygionympha,vigilans,,Stygionympha vigilans,abdomen,alcoholic,,South Africa,Western Cape,,"before Seven Weekspoort, South Africa;",,,,11/11/1999,11,November,1999,Naomi E. Pierce,Alan Heath,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0929,NP-99-W078,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,,Phyciodes,cocyta,,Phyciodes cocyta,abdomen,alcoholic,,USA,Colorado,,"Wild Cat Ranch, Pitkin County,",,,,7/23/1999,23,July,1999,Naomi E. Pierce,Naomi E. Pierce,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0930,AH-01-T330,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Pseudonympha,penningtoni,,Pseudonympha penningtoni,abdomen,alcoholic,,Lesotho,,,Sani Pass,,,,12/30/2000,30,December,2000,Alan Heath,Alan Heath,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0931,DL-01-N082,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Heliconiinae,Vagrantini,,Phalanta,phalantha,phalantha,Phalanta phalantha,abdomen,alcoholic,,Thailand,Chiang Mai,,"Baan Mueng Ang School, Doi Inthanon NP",18°31.513',98°39.115',475,5/11/2001,11,May,2001,David J. Lohman ,David J. Lohman ,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0932,RE-01-H162,Spec,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Melitaeinae,Melitaeini,,Castilia,fulgora,,Castilia fulgora,abdomen,alcoholic,male,Costa Rica,Cartago,,Rio Grande Orosi,"9°45'58""","-83°48'07""",1200,10/1/2001,1,October,2001,Rod Eastwood,Rod Eastwood,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0933,RE-01-H191,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Melitaeinae,Melitaeini,,Chlosyne,janais,,Chlosyne janais,abdomen,alcoholic,,Costa Rica,Cartago,,"Tausito, Jiminez",9°47',-83°45',1100,10/2/2001,2,October,2001,Rod Eastwood,Rod Eastwood,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0934,BD-02-B779,Spec,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Argyrophorus,chiliensis,,Argyrophorus chiliensis,abdomen,alcoholic,male,Argentina,Mendoza,,Vallecito,,,2400,12/24/2001,24,December,2001,Dubi Benyemini,,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0935,BD-02-B786,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Haywardella,edmondsii,,Haywardella edmondsii,abdomen,alcoholic,,Argentina,Mendoza,,San Rafael,,,835,12/24/2001,24,December,2001,Dubi Benyemini,,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0936,BD-02-B793,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Tetraphlebia,germainii,,Tetraphlebia germainii,abdomen,alcoholic,,Argentina,Nenquen,,Lago Alumine,,,1233,12/27/2001,27,December,2001,Dubi Benyemini,,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0937,08-SRNP-783,Spec,13,MCZ,MCZ,Papilionoidea,Nymphalidae,Morphinae,Brassolini,,Caligo,brasiliensis,sulanus,Caligo brasiliensis,abdomen,alcoholic,male,Costa Rica,Alajuela,,Tajo Angeles,10.86472°,-85.41531°,540,2/21/2008,21,February,2008,O. Espinoza,D. H. Janzen,,,3,CCNY-BN-005,17-Dec-17
1004PLACE0938,BD-02-B798,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Chillanella,stelligera,,Chillanella stelligera,abdomen,alcoholic,,Argentina,Nenquen,,Cerro Chapilco,,,1800,12/28/2001,28,December,2001,Dubi Benyemini,,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0939,BD-02-B805,Genu,450,MCZ,MCZ,Papilionoidea,Nymphalidae,Satyrinae,Satyrini,,Cosmosatyrus,leptoneuroides,leptoneuroides,Cosmosatyrus leptoneuroides,abdomen,alcoholic,,Argentina,Chubut,,Esquel,,,680,12/29/2001,29,December,2001,Dubi Benyemini,,X,,3,CCNY-BN-005,17-Dec-17
1004PLACE0941,NP-03-R011,"Cyre, Genu",450,MCZ,MCZ,Papilionoidea,Nymphalidae,Cyrestinae,,,Marpesia,eleuchea,,Marpesia eleuchea,abdomen,alcoholic,male,Dominican Republic,,,,,,,,,,2003,Naomi E. Pierce & G. Adelson,Rod Eastwood,X,X,3,CCNY-BN-005,17-Dec-17
